1872,pueblo+de+matak,531,436,2180105,10252,2
1873,Muertesangrienta003,583,458,1483240,10495,0
1874,042.Mueblesor,562,492,837378,9893,0
1875,010+-+ZzZ,464,543,2015768,10098,6
1877,Pueblo+de+b%C3%A1rbaros,524,524,492721,10019,0
1878,0004,474,469,1097072,9299,6
1880,War+CIub+008,511,561,2135867,10152,0
1881,Noble,496,552,1031,10971,3
1883,A25+-+Alpha,533,447,862456,6795,0
1884,C55+C01,550,520,1075536,9166,4
1886,00-Pueblo+de+b%C3%A1rbaros,526,430,189413,9924,0
1887,P4scu84,541,504,2136273,9737,8
1889,020+-+ZzZ,441,547,1660298,10146,0
1890,B14+-+Myrmecophobia.,440,478,2179802,8687,1
1892,Maik20,452,446,2084332,9823,0
1893,021+Alvaro+Riquelme,527,535,1833730,9976,7
1895,Noble,554,514,2179870,9711,0
1896,%2AS1%2A,503,574,153216,10479,1
1898,024,532,550,1827900,9266,0
1899,%5B002%5D+sin+miedo,479,500,1981490,9848,3
1900,036+Monda16,547,422,1420391,10495,0
1901,007+Sua,501,560,492721,10160,0
1902,030,499,515,848882,10019,4
1904,014-Pueblo+de+b%C3%A1rbaros,506,562,1833730,9976,0
1905,0008,444,525,2097777,10021,3
1907,026,456,552,1827900,9476,0
1908,020+Banwiner,427,516,2180139,9401,7
1909,034,490,543,848882,10019,0
1910,043+Mojito,492,517,1041417,9720,0
1911,A07,462,480,2022552,8914,8
1912,10.+Esparragos,520,582,2042518,10405,0
1913,B03+-+Beta,509,446,862456,8669,0
1914,A021+Noble,514,560,492721,10019,7
1915,NU012,540,574,2098940,9374,0
1916,022,552,548,1774259,9500,0
1917,073+Mata,531,500,1856794,10320,6
1918,%5BA%5D+015+-+The+Architect.+-,552,568,1169034,10019,0
1919,Mundo+100,547,464,1592344,8070,0
1920,Sue%C3%B1os+015,509,577,2055885,9516,6
1921,-013-,469,582,537774,10223,0
1922,026.Enano+amante+del+3%2C1416+CO,512,451,837378,10382,0
1923,071,499,570,553065,10160,5
1924,036+._.,526,585,2100260,9558,0
1925,000,471,493,975475,9138,0
1926,Noble+001,460,505,2180201,10154,6
1927,008+Sebaruso,574,545,2045489,10083,0
1928,083+Xfin+focuseais+al+gran+carry,451,556,2110410,10097,0
1929,300+Pera+Hermanos+De+Armas+xxx,489,433,2145582,10224,2
1930,002,589,501,1310137,10495,0
1931,A10+-+Alpha,526,464,862456,8669,0
1932,025.+Profesor+Tuerto,538,491,54,10019,8
1933,075.+Lanny+Barbie,413,472,5206,9735,0
1934,A009,511,528,1854568,9268,0
1935,%7CInosuke,458,506,2061432,9901,8
1936,%7B%7B041%7D%7DAfroki+Dormilon,443,426,933357,9622,0
1937,FOX01,464,471,2145267,10479,0
1938,Pueblo+de+bonificaci%C3%B3n,548,448,2145267,10201,7
1939,041,412,469,1178523,9993,0
1940,Perko+030,555,468,1516949,7858,0
1941,ZzZ+Mode+6,452,529,2015768,10098,4
1942,yyy.Mago%2AOscuro.Del.Caos%2A.,423,448,2061432,9896,0
1943,Estall,466,510,2004903,6344,0
1944,Less+%C2%AB,539,548,2122269,10019,8
1945,SINTM,496,406,2027527,10393,0
1946,2Hyrule,445,486,2181102,9899,0
1947,Pueblo+de+bonificaci%C3%B3n,548,524,492721,8804,3
1948,021,411,469,1178523,9993,0
1949,Pueblo+de+b%C3%A1rbaros,525,441,2145267,9568,0
1950,062+-+saLt+tK,461,503,2179684,9371,1
1951,001+Vendaval+Hispanico,418,464,1178523,9993,0
1952,Mundo+100,543,456,1592344,8256,0
1953,%3A%29+krauserdi+%2B+zerx+%3B%29,447,508,2061432,8835,9
1954,Lucy032,489,409,2124403,10495,0
1955,019+Noble,512,431,944051,10043,0
1956,Noble,491,430,2083788,9785,7
1957,pepes3,430,442,2030750,9839,0
1958,059+Xfin+focuseais+al+gran+carry,528,545,2110410,10096,0
1959,Z000,454,524,1854568,10268,2
1960,054+-+saLt+tK,442,538,2179684,10160,0
1961,013,490,502,2174905,4442,0
1962,Less+%C2%AB,487,568,2122269,10160,8
1963,029-,437,435,2087974,9819,0
1964,Mundo+100,547,473,1592344,8661,0
1965,Noble,467,448,2179870,10117,4
1966,035+Warszawa,407,494,2179966,10122,0
1967,096.+Tos+con+Diarrea,512,429,54,10019,0
1968,018-Sin+Temor,478,482,189413,10636,7
1969,%2ARaiz%2A+Danzo+de+la+Hoja,456,418,2061432,9896,0
1970,049%7C+Y+Si+Jugamos+al+Ark%3F,499,514,1749444,9702,0
1971,003+Mic+Mic,494,523,1229744,9222,9
1972,%5B003%5D%2A007,460,526,1981490,9182,0
1973,044+Washed+Up+Player,555,520,2177554,10014,0
1974,0002,532,547,1736828,9232,3
1976,A-014-,435,483,247981,9835,0
1977,ZzZ,514,546,2180246,9695,8
1978,%5B007%5D+genetica,467,522,1981490,9162,0
1979,0007,488,507,2173364,3301,0
1980,014+Non+Stop,547,526,7269,9879,6
1981,A000A+FILA+08,406,498,2179943,9913,0
1982,%2AZZZzzz,468,501,1827900,9960,0
1983,Pueblo+de+bonificaci%C3%B3n,563,476,2179568,9747,9
1984,Lucy031,492,406,2124403,10845,0
1985,%5B017%5D+genetica,467,529,1981490,9287,0
1986,Pueblo+de+b%C3%A1rbaros,567,516,1833730,9806,2
1987,003+Waaagh,475,522,492721,9940,0
1988,B002,427,493,2179996,9409,0
1989,062+Aaglaee,501,549,1810477,10469,2
1990,ZzZ+Mode+4,455,529,2015768,10465,0
1991,090,559,495,1936831,9968,0
1992,pueblo+de+matak,493,486,2180105,8988,1
1993,%2AZZZzzz3,467,502,1827900,9124,0
1994,017-Team+Gap,498,446,2059063,9660,0
1995,003+Soy+un+inodoro,518,531,1969944,9521,5
1996,%2AZZZzzz7,468,499,1827900,9097,0
1997,016-Jesinia+Neilwart,535,551,2013143,9794,0
1998,087+War+Club,462,491,2030750,9567,4
2000,Templar01,459,463,2172838,8484,0
2001,Noble,505,448,2083788,9785,6
2002,120+%7C+Dogtown,408,483,2179828,9835,0
2003,014-PERA,509,425,2102750,9738,0
2004,054.Pulpo+Paul,549,478,837378,9453,5
2005,050,480,411,2170748,9761,0
2006,David+Villa,457,559,2136214,9835,0
2007,Pueblo+de+bonificaci%C3%B3n,525,525,492721,9074,4
2008,022-,437,432,2087974,9809,0
2009,Floky-004,559,459,2102750,5993,0
2010,Noble,565,485,2174202,9763,1
2012,Pueblo+de+b%C3%A1rbaros,550,447,2145267,9424,0
2013,S07,440,498,2179802,9516,6
2014,La+Pera,473,413,1390210,10341,0
2015,100-002+Obelix,447,473,2172761,8940,0
2016,%5BA%5D+012+-+El+Magias+-,550,556,1169034,10019,1
2017,101+%7C+Sansa,408,481,2179828,9835,0
2018,017,499,489,2090977,9825,0
2019,082+Aaglaee,491,569,1810477,10495,8
2020,039+Warszawa,408,493,2179966,10620,0
2021,20.Berberecho,529,565,2042518,10236,0
2022,Noble,568,469,2083788,9785,4
2023,%5B003%5D%2A15,464,531,1981490,10267,0
2024,093,514,572,848882,10019,0
2025,SINTM13,467,476,2172838,9746,7
2026,016+Noble,426,451,2088720,10636,0
2027,Afrika+Korps,470,513,1833730,9748,0
2028,084+Mata,469,494,1856794,9965,7
2029,%7B%7B086%7D%7DNorth,464,415,933357,9609,0
2030,%5BF%5D+016+Noble,545,507,2077224,9952,0
2031,003%7C+Marineford,519,540,1749444,9899,2
2032,005+Noble+%21,427,446,2088720,9809,0
2033,Afrika+Korps,474,507,1888291,9831,0
2034,008+Mata,532,492,1856794,9229,5
2035,M+A+T+C+H+A,535,488,2126048,7984,0
2036,029+Alvaro+Riquelme,529,540,1833730,9976,0
2037,Batory+030,433,522,2179996,9913,6
2038,A03+Drachem,415,466,2179802,9738,0
2039,%5BZona+03%5D,477,492,944051,10294,0
2040,Olmar.+02,452,501,1619606,4871,4
2041,031.Mexipuerco+Travelsti,549,473,837378,10149,0
2042,22.+Illa+Gyojin,542,463,2145267,9855,0
2043,%5BF%5D+017+Noble,555,505,2077224,9822,1
2044,017+Noble+%21,428,449,2088720,10636,0
2045,30-ZzZ,524,509,189413,10489,0
2046,bertosss2,550,511,2145267,9976,4
2047,133+%7C+Mantis+Blades,417,470,2179828,9835,0
2048,041,430,503,2179875,9835,0
2049,004+ZzZ,502,519,1915106,9976,9
2050,0029+MmansillaLF,540,469,193545,9828,0
2051,M+A+T+C+H+A,524,504,2126048,9157,0
2052,%5B041%5D+semigen,472,553,1981490,9885,3
2053,0009+MmansillaLF,535,468,193545,9922,0
2054,034-,443,504,2087974,9827,0
2055,Noble,467,449,1762817,10160,9
2056,%5B003%5DLdreaM,536,460,933357,9250,0
2057,025.Donde+estan+las+galletas,511,452,837378,9830,0
2058,Noble+center,527,537,31459,10160,2
2059,000,450,425,975475,10140,0
2060,Mundo+100,511,427,1592344,8942,0
2061,004+Holy+frontera,453,473,2036967,10469,3
2062,Mundo+100,544,454,1592344,10276,0
2063,071+Aaglaee,502,563,1810477,10469,0
2064,004+Sebaruso,516,524,2045489,8989,4
2065,003+Vesuvio,548,480,1936831,9999,0
2066,22-Pueblo+de+b%C3%A1rbaros,513,487,189413,8488,0
2067,011+WC+-+Vitro,547,548,49616,10019,7
2068,060.+Chilenos+de+Cart%C3%B3n,459,415,54,10019,0
2069,121,561,507,1936831,10235,0
2070,Perko+018,568,484,1516949,9902,9
2071,%28o_o%29,434,436,2030750,9938,0
2072,B04+Gran-Calamar,432,464,2179802,9271,0
2073,0001+MmansillaLF,488,443,193545,9828,3
2074,092+Divinonino,541,416,1420391,10495,0
2075,A15,460,480,2022552,9089,0
2076,002+Noble,535,471,944051,12154,4
2077,pueblo+de+matak,583,455,2180105,10252,0
2078,William+Wallace,451,514,2061432,8770,0
2079,07-Villaescusa+de+Haro,503,556,492721,10019,5
2080,152,558,428,1936831,10160,0
2081,065+-+saLt+tK,472,503,2179684,9103,0
2082,SINTM,506,426,2027527,8621,3
2084,BACK.,466,484,2077224,8985,0
2085,Sue%C3%B1os+008,485,546,2055885,9516,5
2086,006+Sebaruso,546,527,2045489,9898,0
2087,078+ZzZ,534,516,1951509,10311,0
2088,%2ACaballero+Hipop%C3%B3tamo%2A,508,533,1880702,9761,7
2090,Revolut+12,477,550,1152489,9479,0
2091,B016,435,495,2179996,10301,3
2092,%5BP%5D+006+Noble,580,455,2077224,9284,0
2093,W100,476,471,1592344,10267,0
2094,005+ZzZ,504,515,1915106,9811,1
2095,011,540,530,1810477,10469,0
2096,072+Noble,440,459,156480,9810,0
2097,009.+Il+Pissulero,533,455,54,10019,4
2099,056+Alvaro+Riquelme,558,541,1833730,9976,0
2100,003+ZzZ,534,524,1951509,9126,9
2101,060,561,433,1936831,10019,0
2102,061+-+saLt+tK,462,503,2179684,8022,0
2103,F012,543,509,1050151,10495,8
2104,039+Rey+Reino+Nandez,549,421,1420391,10495,0
2105,A003,529,517,1888291,9962,0
2106,Afrika+Korps,454,494,1982595,8096,1
2107,037+Joseolea,547,423,1420391,10495,0
2108,W100+029,484,449,202091,9290,0
2109,pueblo+de+matak,531,435,2180105,10480,6
2110,%5B017%5D+Ilici,480,541,35585,9637,0
2111,Noble+004,459,521,2180201,10133,0
2112,%5B032%5D+genetica,481,540,1981490,9897,9
2113,%5B030%5Dbaba,479,543,1981490,5092,0
2114,noble+007,456,470,1696964,9689,0
2115,Z010,465,518,492721,5953,5
2116,02.Sr+de+los+anillos,486,546,2042518,10002,0
2117,00-Pueblo+de+b%C3%A1rbaros,528,431,189413,9970,0
2118,Noble,500,455,2083788,9785,1
2119,Noble+003,592,485,202835,10402,0
2120,Noble,545,504,2122269,10083,0
2121,Pueblo+de+b%C3%A1rbaros,459,520,1946933,9453,7
2122,TuLiYa,454,504,1895629,4033,0
2123,008+._.,542,519,2100260,9041,0
2124,05.+Arlong+Park,546,493,145122,9596,9
2125,001,579,469,1022419,10047,0
2126,019-Shallan+Davar,525,540,2013143,9806,0
2127,016+Salvatore+Bonpensiero,542,483,1936831,9783,5
2128,Honor+al+traidor+Pep23,551,430,1998599,10290,0
2129,020+Non+Stop,547,539,7269,10063,0
2130,Afrika+Korps,467,514,1833730,9976,1
2131,-.z.honor+a+itachi+traidor,553,421,1998599,10221,0
2132,%5BF%5D+018+Noble,554,508,2077224,9508,0
2133,La+Pera,574,502,1390210,10341,1
2135,035+Xfin+focuseais+al+gran+carry,547,531,2110410,10085,0
2136,091+Washed+Up+Player,481,529,2177554,9610,5
2137,%5BP%5D+007+Noble,570,454,2077224,9737,0
2138,035+Mojito,544,533,1041417,9720,0
2139,038+Xfin+focuseais+al+gran+carry,570,530,2110410,10087,1
2140,142,561,431,1936831,10231,0
2141,017+Banwiner,427,515,2180139,9783,0
2142,113+Terramar,509,478,2145582,9824,6
2143,%5BP%5D+008+Noble,571,456,2077224,9563,0
2144,11+-+Kazad+Dum,491,464,1820940,9062,0
2145,SINTM,520,435,2027527,9045,6
2146,%5BP%5D+009+Noble,568,450,2077224,8845,0
2147,%5B052%5D+Carmo,470,558,35585,9770,0
2148,%5B003%5D%2A10,462,528,1981490,9559,6
2149,00-Paris+Hilton,574,464,189413,10486,0
2150,030,465,487,2077224,8840,0
2151,N%C3%BAcleo+sintm,460,467,1998599,10393,8
2153,0012,467,441,1097072,9051,0
2154,007+Mata,528,492,1856794,9424,5
2155,001+N4n1s3,564,446,2036967,9835,0
2156,NULL004,497,538,1964159,10495,0
2157,Pulk+Ulan%C3%B3w+011,437,509,2179606,10017,1
2158,005,530,423,1091882,9732,0
2159,%5B016%5D+Lucentum,479,538,35585,9637,0
2160,W100+031,476,447,202091,9951,6
2162,%5B10%5D,505,500,2036967,9428,0
2163,013,558,458,2179466,10312,1
2164,062,527,420,1091882,9536,0
2165,ZZZZZZZ,482,506,1783692,8862,0
2166,%5B036%5D+genetica,484,535,1981490,9882,3
2168,070+OverCurry,474,535,1911553,9841,0
2169,SINTM,516,442,2027527,10137,4
2171,Pueblo+de+b%C3%A1rbaros,565,487,2179568,9621,0
2172,%2FJ+Alvarez,472,431,2061432,9896,9
2174,HOTEL,493,445,1979860,10393,0
2175,Noble,490,576,1031,10971,1
2177,023+-+ZzZ,466,551,2015768,10098,0
2178,Sue%C3%B1os+010,477,553,2055885,9513,6
2179,Aldea....,452,499,2118197,2234,0
2180,F016,546,509,1050151,8383,0
2181,302,455,489,2091936,4427,1
2182,%5B003%5D%2A12,463,529,1981490,9924,0
2183,A11,459,480,2022552,9014,0
2184,F009,471,536,1854568,9763,1
2185,096,460,536,848882,10019,0
2186,004+SinTm,495,483,2077224,9510,0
2187,09-Pueblo+de+bonificaci%C3%B3n,512,495,189413,10045,8
2188,W100+011,511,454,202091,9966,0
2189,%5B003%5D%2A16,467,533,1981490,9519,0
2190,Vive+en+una+pi%C3%B1a+debajo+del+mar,473,463,186634,7178,9
2191,004+AKON+PRIME,591,482,14895,8240,0
2192,013+Xfin+focuseais+al+gran+carry,524,508,2110410,10580,0
2193,023,484,533,848882,10019,5
2194,A04,587,469,1022419,10615,0
2195,INDIA...,495,473,1592344,10508,0
2196,026-Sin+Temor,493,483,189413,9742,2
2197,A13+-+Alpha,515,457,862456,8669,0
2198,003-+traj+noble,506,468,189413,10426,0
2199,Kiloton,480,452,240304,9029,9
2200,013+WC+-+Vitro,558,570,49616,10019,0
2201,X04,460,494,2179802,8591,0
2202,Caxero+1,478,498,137431,10495,2
2204,056+Mojito,485,520,1041417,9720,0
2205,006-SINTM,494,484,2077224,4127,3
2207,ZzZ,523,541,2180246,9706,0
2208,%2A%2A%2A,505,549,492721,10019,1
2209,022+Noble,518,442,944051,11765,0
2210,27.+Castardo,533,569,2042518,10144,0
2211,055+WC+-+Vitro,480,512,49616,8506,2
2212,47.+Darky%3F,582,524,2042518,9208,0
2213,073,533,565,848882,10019,0
2214,Revolut+11,476,549,1152489,9479,7
2215,015,524,589,1774259,9583,0
2216,Mundo+100,510,494,1592344,10566,0
2217,018+Miroslav+Klose,495,433,2090977,9825,6
2219,043+-+saLt+tK,477,504,2179684,10117,0
2220,073+Xfin+focuseais+al+gran+carry,568,529,2110410,10084,9
2221,Ariete,530,581,2045479,9744,0
2222,Pueblo+de+b%C3%A1rbaros,540,439,2145267,8473,0
2223,%5B007%5D+Ausona,486,551,35585,9620,2
2224,011+T%27Telir,507,459,2170748,9761,0
2225,M+A+T+C+H+A,555,483,2126048,7272,0
2226,Front+7,448,455,2030750,9169,3
2227,023.El+gordo+con+maracas,505,443,837378,9597,0
2228,060+Xfin+focuseais+al+gran+carry,569,530,2110410,10099,0
2229,D04,472,493,1592344,10413,2
2230,C55+G05,571,541,1075536,9814,0
2231,Mundo+100,511,493,1592344,10570,0
2232,002+La+Ucraniana+de+Louisiana,533,531,2028170,10019,2
2233,Ser%C3%A1+El+fin+Del+Hombre+Ara%C3%B1a%3F,588,505,1022419,10544,0
2234,-.Kenny+McCormick.-,495,429,1998599,10146,0
2235,OT+%7C+San+Lorenzo+%2B+MA+%7C+Lean+%21,477,435,2061432,9896,4
2236,A12+-+Alpha,516,457,862456,8669,0
2237,A15-Tanatos,554,466,2145267,9846,0
2238,%5B003%5D%2A%2A2,460,517,1981490,10267,5
2240,%5BC%5D+075+-+Miroslav+Klose+-,569,515,1169034,10160,0
2241,Iluminatik,443,478,1722419,9920,4
2242,008+Picos+Comecuernos,513,461,2170748,9761,0
2243,M+A+T+C+H+A,552,490,2126048,8128,0
2244,008,540,544,1827900,9361,2
2246,004-Tairneanach,523,539,2013143,9791,0
2247,Pueblo+de+bonificaci%C3%B3n,446,504,2178659,4952,9
2248,00-Pueblo+de+b%C3%A1rbaros,518,436,189413,9704,0
2249,Noble,499,430,1731373,10484,0
2250,005%7C+31+Minutos,524,569,1987940,10094,5
2251,022+%7C073%7C+m%C3%ADo,495,440,2090977,9825,0
2252,Noble,465,448,1611699,9366,0
2253,043,505,467,2179466,9993,2
2254,07+-+Osgiliath,492,464,1820940,8678,0
2255,%5B010%5D+genetica,467,525,1981490,8973,0
2256,Muertesangrienta007,560,468,1483240,10495,8
2257,111+Rocannon,514,473,2145582,9966,0
2258,038,427,509,2179875,9976,0
2259,Jhonnas+004,491,456,2077224,9564,3
2260,042-Tien,545,580,2013143,9797,0
2261,Estall,503,522,2004903,10019,0
2262,ZzZ,518,540,2180246,9695,1
2263,012+Sebaruso,584,538,2045489,10083,0
2264,.Class,450,470,240304,10310,0
2265,Pueblo+de+bonificaci%C3%B3n,467,518,1880702,9761,7
2266,068,519,464,1936831,10008,0
2267,A04+-+This+is+S+P+A+R+T+A%21,516,501,1745999,9799,0
2268,Maik03,436,460,2084332,9949,8
2269,%23+%23%23,585,504,1833730,9770,0
2270,003+Mas+despacio+bobby+%3Ac,512,510,1747712,10216,0
2271,009.Pelao+del+mandado,516,458,837378,9888,1
2272,xxx.04,512,432,1731373,10475,0
2273,038+-+ZzZ,458,540,2015768,10098,0
2274,%5B028%5D+genetica,478,540,1981490,9897,6
2275,026+Soy+un+inodoro,538,587,1969944,10170,0
2276,004+Buddhas+Family,526,546,2062192,9533,0
2277,006+Mata,531,491,1856794,10146,4
2278,007,496,470,2179465,8624,0
2279,Pueblo+de+b%C3%A1rbaros,547,522,492721,5620,0
2280,Noble+Next,556,530,31459,10362,7
2281,060+Yersinia+pestis,592,519,325679,8859,0
2282,048,496,432,2036967,9485,0
2283,004,499,487,2090977,9825,9
2285,021,489,575,2174932,10019,0
2286,F007,470,539,1854568,9107,3
2287,Angel+Food,451,501,1891510,2528,0
2288,Inherente,479,457,240304,8294,0
2289,007%7C+Aldea+Pistachil,522,543,1749444,10068,2
2290,Espol%C3%B3n.,471,463,2059063,9780,0
2291,C-006-,453,489,247981,9190,0
2292,M+A+T+C+H+A,458,478,2126048,10025,1
2293,Pu..+S%C3%A1hara.cdf,472,460,2179568,9716,0
2294,019+Mic+Mic,455,545,1229744,9888,0
2295,091+Mojito,484,524,1041417,9481,5
2296,Vive+en+una+pi%C3%B1a+debajo+del+mar,473,465,186634,7357,0
2297,018+Buddhas+Family,476,499,2062192,10971,0
2298,044,567,477,1936831,10008,2
2299,Actitud,481,457,240304,9474,0
2300,-055-,440,540,537774,9621,0
2301,Perko+027,559,460,1516949,7754,1
2302,1800.,480,459,2059063,10037,0
2303,015+ZzZ,530,521,1951509,7772,0
2304,15.+Pueblo+deff,485,561,2042518,10487,9
2305,01+-+Gondor,488,463,240304,9260,0
2306,Miedo+no+tengo%2C+me+das+tribu%3F,461,519,492721,10160,0
2307,M+A+T+C+H+A,532,482,2126048,7241,8
2308,-Lago+en+el+Cielo-,479,458,1499631,10474,0
2309,ZZZZZZZ,456,459,1783692,7802,0
2310,Mundo+100,543,475,1592344,9657,7
2311,019,479,446,2179465,9860,0
2312,058+-+saLt+tK,439,533,2179684,10160,0
2313,030+Noble,461,442,156480,10094,3
2314,21+-+Fangorn,478,450,240304,9773,0
2315,S22,429,496,2179802,9336,0
2316,B01+-+Spectrephobia.,435,463,2179802,9835,1
2317,W100+032,474,442,202091,10019,0
2318,020+Mic+Mic,463,558,1229744,9888,0
2319,0014+Abandonado,515,461,145122,10144,4
2320,Vive+en+una+pi%C3%B1a+debajo+del+mar,468,452,186634,7593,0
2321,040+La+Ucraniana+de+Louisiana,570,531,2028170,10019,0
2322,Batory+004,427,518,2179996,10251,8
2323,%2FNicky+Jam,477,434,2061432,9896,0
2324,NULL013,498,530,1964159,10559,0
2325,Noble+Next,555,528,31459,10252,7
2326,Noble+083,470,458,2045759,10252,0
2327,%5B018%5D+Cartago+Nova,488,546,35585,9618,0
2328,002,516,552,492721,10019,1
2329,Noble+074,468,463,2045759,10083,0
2330,Estall,469,506,2004903,9688,0
2331,%5B012%5D+genetica,469,525,1981490,10052,8
2332,Noble+071,469,460,2045759,10495,0
2333,043+Luzdeplata,488,427,2170748,9761,0
2334,Revolut+04,535,558,1152489,9479,1
2335,Noble+088,469,466,2045759,10019,0
2336,033+OverCurry,521,545,1911553,9970,0
2337,031+Xfin+focuseais+al+gran+carry,565,537,2110410,10088,1
2338,Sevilla+14,467,471,1299883,9245,0
2339,21.Miau,465,566,2042518,10149,0
2340,Pulk+Ulan%C3%B3w+024,432,519,2179606,10017,7
2341,0000,471,468,1097072,9299,0
2342,000,472,470,975475,10763,0
2343,ZzZ+-+Franzzzzz,460,539,1229744,10164,8
2344,Muertesangrienta106,478,461,1483240,10495,0
2345,22.Nina,465,567,2042518,10160,0
2346,SINTM,521,428,2027527,9670,7
2347,Centro+04,462,451,1178523,9566,0
2348,Noble,548,561,1031,10971,0
2349,009,540,512,2176008,8982,6
2350,001,458,461,933357,10200,0
2351,Mundo+100,509,475,1592344,8604,0
2352,Estall,490,548,2004903,10019,1
2353,088,469,457,2170748,9761,0
2354,Tateposco,443,497,1722419,9798,0
2355,012,465,438,2091936,9315,3
2356,081+Mata,465,449,1856794,12021,0
2357,--Z2,465,532,47967,9174,0
2358,%5BZona+10%5D,477,480,145122,8292,5
2359,ZZZZZZZ,465,466,1783692,9796,0
2360,N03,462,445,2179802,9430,0
2361,ZzZ,510,545,2180246,9694,1
2362,BACK%21%21+0006,444,448,2030750,9708,0
2363,017%7C+The+Shadow+Monarch,526,547,1749444,9835,0
2364,0012+Ladronita,523,450,145122,9708,2
2365,007,453,469,1592344,10452,0
2366,025+Natanan,510,465,2170748,9761,0
2367,039.+Jala-nd,500,428,54,10019,8
2368,%5BZona+07%5D,471,480,944051,11295,0
2369,aZxx+Lt,446,463,2025956,10238,0
2370,057,495,506,848882,9785,1
2371,Dragon+blanco+de+ojos+azules,472,477,2172838,9314,0
2372,ZZZZZZZ,500,461,1783692,9004,0
2373,Pueblo+de+bonificaci%C3%B3n,510,449,1946933,9379,9
2374,000,468,477,975475,9361,0
2375,Maik23,449,467,2084332,9750,0
2376,SINTM,500,426,2027527,10393,1
2377,Zona+Darkipin,479,475,145122,9033,0
2378,Sue%C3%B1os+025,505,577,2055885,9515,0
2379,pueblo+de+matak,521,503,2180105,10579,9
2380,ZZZZZZZ,451,455,1783692,9469,0
2381,Noble,564,484,2174202,9816,0
2382,B027,427,491,2179996,10316,3
2383,Maik22,447,465,2084332,10138,0
2384,0017,448,532,2097777,10533,0
2385,010,541,559,848882,10019,3
2386,001pueblo+de+destri92,447,452,2030750,9901,0
2387,000,443,484,975475,9993,0
2388,005+SinT+huevos%3F,435,502,2179606,10017,4
2389,Noble,462,449,1611699,9383,0
2390,053%7C+Sintm+Significa+Familia,481,510,1749444,9827,0
2391,006.+El+Montsant,509,488,2142037,10019,1
2392,chinin+008,452,462,1863997,9966,0
2393,ZzZ+-+BANE,452,528,2015768,10465,0
2394,006+OverCurry,511,545,1911553,9994,5
2395,Noble,462,457,2083788,9785,0
2396,M+A+T+C+H+A,525,488,2126048,8163,0
2397,NULL009,493,531,1964159,10495,6
2398,FOX01,465,469,1979860,10485,0
2399,Noble,466,477,2083788,9785,0
2400,Coca+002,552,553,689953,9759,5
2401,pueblo+de+matak,478,475,2180105,10252,0
2402,009,491,538,553065,10160,0
2403,110+Xfin+focuseais+al+gran+carry,446,542,2110410,10178,6
2404,Maik26,453,466,2084332,9716,0
2405,305+Noblee,486,428,2145582,10107,0
2406,Pussyland,437,540,1911553,9970,8
2407,chinin+001,457,456,2172838,9871,0
2408,War+CIub+013,514,565,2135867,10152,0
2409,Mundo+100,509,498,1592344,10172,5
2410,0014,456,468,2030750,9811,0
2411,016+DAMN,478,499,1577451,10069,0
2412,Noble,470,455,2083788,9785,8
2413,023,441,473,933357,10154,0
2414,023+Ace,504,437,1856794,10144,0
2415,110,465,497,848882,7257,3
2416,400+Pidgeotto,475,443,2145582,10971,0
2417,Z026,453,536,1229744,9047,0
2418,0007,445,523,2097777,10361,8
2419,chinin+013,460,456,2172838,10095,0
2420,El+wey,424,484,1722419,9866,0
2421,N.0.2,554,543,1107872,9815,3
2422,ZZZZZZZ,458,462,1783692,9462,0
2423,24.+Zapatos,463,568,2042518,10489,0
2424,Perko+007,564,479,1516949,9344,8
2425,Chinin+012,464,459,2172838,9995,0
2426,Sue%C3%B1os+020,510,575,2055885,9668,0
2427,021+Gaja+2.0,503,489,1420391,10495,5
2428,ZZZZZZZ,451,461,1783692,7942,0
2429,Pueblo+de+b%C3%A1rbaros,523,519,492721,10019,0
2430,004+Mas+despacio+bobby+%3Ac,517,501,1747712,10160,6
2431,A00,464,469,2145267,10387,0
2432,001+class,446,468,240304,9914,0
2433,%5B051%5D+semigen,460,563,1981490,9888,1
2434,022-Sin+Temor,476,478,189413,10139,0
2435,064.+Orcinus,514,446,2142037,10303,0
2436,006+Meadow+Soprano,542,487,1936831,9708,8
2437,Noble,493,464,1936831,9998,0
2438,004-Pueblo+de+b%C3%A1rbaros,508,469,189413,9953,0
2439,Pulk+Ulan%C3%B3w+031,430,525,2179606,10017,4
2440,MVDP+barbaro,496,456,2175357,9976,0
2441,Mundo+100,520,470,1592344,8720,0
2442,Pulk+Ulan%C3%B3w+016,443,514,2179606,10017,7
2443,BSR+Chemamecha,502,472,2077224,9814,0
2444,P4scu84,542,501,2136273,9340,0
2445,014+Xfin+focuseais+al+gran+carry,556,537,2110410,10099,2
2446,Pueblo+de+jjert,486,468,1946933,9489,0
2447,028+Vegapunk,489,428,1856794,9653,0
2448,099,556,495,1936831,9379,7
2449,015-Sin+Temor,483,476,189413,10971,0
2450,00-Pueblo+de+b%C3%A1rbaros,525,438,189413,9913,0
2451,002-Xaden+Riorson,520,538,2013143,9791,8
2452,Jhonnas+001,492,456,1936831,10019,0
2453,NULL011,498,532,1964159,10495,0
2454,F.0.4+Edward+Newgate+aka+PAPA,461,560,1107872,9797,9
2455,Fuerza+y+Honor,507,467,1321682,7786,0
2456,Mundo+100,545,476,1592344,8110,0
2457,Maik12,437,460,2084332,9754,7
