2144474,Daphnee,80,9,56173,311
2144786,Juansitomatador,0,1,26,868
2144971,Buesix,0,1,48,784
2145267,kaidosan15,32,18,165788,171
2145316,FOCAPUMPUM,32,16,123221,219
2145441,Mico78,0,1,4805,501
2145561,c0nt4ct,32,26,201478,134
2145582,Caesar,32,27,217723,120
2145649,OZAKIS,0,1,360,681
2170746,lorelore92,248,6,37064,351
2170748,Jorrell,32,27,255536,99
2170937,Diegmaster,80,26,171449,162
2170939,El+Conde+de+Bayren,0,1,61,770
2171434,Sunshiner,0,1,3285,533
2171487,idjas,12,0,0,965
2171585,MarcAres,0,1,138,733
2171866,Luis+Solhein,46,1,50,779
2171983,sintraxy,54,4,20201,396
2172216,Nuitari,248,1,1837,578
2172521,PabloNoise,0,1,689,642
2172610,kaotiko22,142,1,512,660
2172761,1msc,98,4,21439,390
2172838,Lucian,98,18,114033,231
2173040,nortamort28,0,1,1077,618
2173071,CS-bl33ssz,0,1,91,748
2173272,Cincro22,0,1,159,728
2173364,yonkone,20,8,41668,341
2173471,DavidoffE1.0,248,0,0,966
2173736,javivi,20,2,14232,416
2173766,Hunaku,0,1,541,655
2173804,smokee,98,6,50814,324
2173851,XMiniyooX,98,17,123792,217
2173871,crus06,0,0,0,967
2174202,Mauri,45,23,163014,174
2174446,Dishito,0,0,0,968
2174472,GNOMOS39,248,7,34923,357
2174799,Pitiflauty,20,6,29933,370
2174904,Chambon,45,7,47759,330
2174905,Alvarocnk92,20,15,84454,276
2174932,piecitos25,13,21,167925,167
2175064,BioreNaKlate,226,1,152,730
2175100,rick1,91,1,1355,606
2175162,papuchi,74,2,8316,456
2175174,xinaco,248,6,17551,402
2175236,Egmont,253,6,13930,420
2175357,Soracai1,54,9,75344,293
2175393,Arcane+Asunder,20,22,122426,221
2175542,Taavo,0,1,68,763
2175555,Daniel.antonio,0,1,290,691
2175570,TexX,0,2,7151,464
2175590,REDWALDA,0,1,89,749
2175666,REY+NAZGUL,80,5,44239,335
2175784,joosee1901,105,1,7663,460
2175878,Juniors87,0,1,357,682
2176008,Lilari,20,19,128955,211
2176055,Variezgros,3,0,0,969
2176068,Lady+Ginebra,14,1,1595,587
2176162,Chempy,0,1,167,723
2176348,Zara+Home,12,1,2521,560
2176379,Trufo,0,1,487,662
2176425,Breachusco,12,2,7442,462
2176564,Richard44,41,1,1341,607
2176588,Oscarj,193,1,1779,581
2176589,sisqui,54,12,87335,273
2176643,Marcelobal,0,0,0,970
2176663,Armisen,0,0,0,971
2176707,Reberlin,12,1,1015,622
2176735,ishbal89,22,1,133,736
2176830,Lysithea,22,4,9505,444
2176971,mircan95,0,1,127,737
2176997,Wikkypedia-tra,22,3,8503,453
2177055,BOT+Ferchu,135,0,0,972
2177068,Leclercs,0,1,26,869
2177102,tntpy,20,15,81988,277
2177104,System32,20,18,88838,270
2177105,gallego94,20,16,62119,304
2177122,Olivermdc,0,4,14086,418
2177144,javiiperez,0,0,0,973
2177166,anto9624,0,1,2688,556
2177352,emmeny,135,1,26,870
2177379,galakrisna,12,0,0,974
2177554,Mofitex,13,72,588945,14
2177616,RIO912,74,1,1608,586
2177662,flait31,249,6,12964,427
2177689,Frederico,0,1,65,765
2177773,apfe,12,0,0,975
2177829,Sirking,89,0,0,976
2177914,Dylan,0,1,1829,579
2177975,Niko+Bellic,80,18,141002,198
2178194,Rollo,0,1,26,871
2178235,AGUSTINSHITO,0,1,63,768
2178352,Lunat1k0,0,1,88,750
2178392,Nashball,0,1,26,872
2178447,Dicentrarchus+Labrax,0,0,0,977
2178491,POLLOLOKO1710,0,1,1098,617
2178526,Lord+tapon,0,1,26,873
2178628,pr3j,0,1,26,874
2178647,DocKa,0,6,43777,339
2178659,War-Sir,105,12,40341,344
2178669,BigBossBR,0,0,0,978
2178680,DrKGuii,0,0,0,979
2178763,jessicaa,0,1,26,875
2178777,BoyRebelde,89,1,1061,620
2178785,LAUBENSON+STARK,109,42,279085,82
2178830,MAROMBA,89,1,741,638
2178837,sergi.porcel,0,1,101,746
2179004,fabroxman,197,1,3088,540
2179029,CatBerryVT,98,8,69188,297
2179030,diegoncre,98,3,21272,392
2179037,GeminisSaga,218,1,7537,461
2179045,Erikus,0,0,0,980
2179122,Invitado179122,0,0,0,981
2179156,Univers.,79,17,137405,199
2179354,rafa+gallo,0,0,0,982
2179366,Coyan,0,3,15677,410
2179399,MaGaMe72,12,1,8034,458
2179433,Righoxx,0,2,5235,493
2179436,dvdgm93,0,1,3012,543
2179438,0+iq+rat,80,24,134338,203
2179465,Makelele+2,32,19,137233,200
2179466,LOKI115,32,23,178788,156
2179488,Visigodos,22,9,30858,366
2179510,VeniVidiVici,0,5,18477,398
2179516,Shev,0,0,0,983
2179523,N4n1s3,45,94,745424,3
2179557,Karpincho,38,2,5072,496
2179564,NuZeu,79,11,71273,296
2179568,Murlo13,32,51,370152,55
2179593,Szermet+Legiunia,0,1,26,876
2179605,Niespodzianka,8,66,530232,22
2179606,Radziecki,8,53,351236,56
2179612,Xaviersp91,0,1,58,771
2179627,Hotweels,8,38,224570,113
2179636,tin4t,8,34,201301,135
2179682,O+Protetor,0,1,26,877
2179684,saLt+tK,27,33,315047,69
2179685,SuperVegeto,117,1,66,764
2179687,ThePixOne,230,1,26,878
2179745,RodolfoR,89,0,0,984
2179769,AramBuru,45,15,103201,252
2179784,Drogon,0,1,26,879
2179786,maralex,253,7,21402,391
2179802,AndresdRoli,80,39,303431,72
2179807,AORISTO,207,1,669,646
2179827,Fudriarcas,253,28,179270,155
2179828,Sukuka,79,27,226863,108
2179831,Miroslav+Klose,45,69,511455,25
2179838,Freaking,79,24,204942,130
2179847,Alzai,253,29,56898,310
2179868,LowerStreet,79,30,233288,107
2179870,Dazer,45,56,470062,30
2179875,Bartosz,8,30,234352,106
2179885,BestiaDelDocke,109,8,37630,350
2179904,Codesido,0,0,0,985
2179928,joelbot,79,21,132907,206
2179936,lord+j,38,1,2706,555
2179937,Portimireinalasangredar,215,0,0,986
2179938,oxygene,80,24,130953,209
2179943,Slidy,8,50,415573,43
2179945,Huta,226,1,26,880
2179954,typhoon7,8,53,434167,38
2179957,Zadza,8,28,225106,111
2179966,Lewiski,8,24,144666,196
2179969,Filip,8,30,171352,163
2179975,guadacasca,45,19,114491,230
2179984,Joh301,64,1,949,627
2179986,Emp.+Niguera,0,3,4218,513
2179989,NeMm,38,5,43822,337
2179992,fabinho080,0,0,0,987
2179996,Batory,8,44,377885,51
2180005,.LeFou,45,69,602714,11
2180019,TopGT,135,1,3746,524
2180027,Invitado180027,236,0,0,988
2180039,King+Nik,0,1,638,648
2180057,Wojna,8,60,436811,37
2180061,Zuca,0,1,26,881
2180062,Zab%C3%B3jca,79,12,80895,278
2180063,Kutuzov,8,42,258251,93
2180070,Dama+Do+Escudo,89,1,81,752
2180085,lPedro,0,3,21798,389
2180102,-Insane+Beast.,0,0,0,989
2180105,matak,32,39,294375,77
2180106,NoNames,0,1,26,882
2180112,numeros,54,6,34165,360
2180125,Negreira,117,1,6582,471
2180133,Creaviudas,45,28,219258,117
2180139,Banwiner,8,36,258378,92
2180153,TheRedFlag,0,1,26,883
2180160,Bache,0,0,0,990
2180194,kurcha,117,1,1195,611
2180201,Ragnar+Lothbrotk,54,1,6992,469
2180204,Paintcount,0,1,187,718
2180211,DontCry,8,21,181235,152
2180244,terminatooor,0,1,187,719
2180246,cachopo40,13,75,521692,24
2180247,caramelo12,0,1,200,712
2180249,ibrabeas14,80,21,111734,238
2180253,rih1,253,8,38772,346
2180255,juampert,0,1,208,710
2180271,Kari,117,1,1705,583
2180284,Invitado180284,0,1,26,884
2180326,ylaida,54,14,109280,240
2180333,Olimpo20,27,21,116458,228
2180342,Farlopitecus,0,1,4545,505
2180358,El-Ema-22,0,1,5638,483
2180367,Rickusa,0,1,26,885
2180396,astronautasubmarino,0,1,184,722
2180410,Killua+Zoldyck,13,50,376585,52
2180425,GRAVESEN,0,1,38,794
2180480,Se%C3%B1or+Belmont,0,1,26,886
2180485,infernoX,0,0,0,991
2180620,Fakkrr%C3%AD,12,1,1361,605
2180626,Fakle,3,1,72,759
2180629,Mihai,0,1,109,742
2180632,The+Dark+Knight,0,1,26,887
2180642,Loco33,187,1,1727,582
2180749,Bumix,0,1,670,645
2180768,toniik,0,1,242,702
2180803,Sapere+Aude,0,1,254,699
2180824,dpons27,0,1,26,888
2180827,Sophen,0,1,195,720
2180828,Kanghi,0,1,195,721
2180829,paulatinamente,38,12,50021,327
2180861,Kenfrade,0,1,190,716
2180917,Jascolato,0,1,26,889
2180938,-%3D+MACAN+ATAK+%3D-,8,8,51396,319
2180980,Lalon+ganiza,215,4,34882,356
2181075,cuervoscuro,0,0,0,992
2181097,JackSinManos,0,5,9061,448
2181102,W4LK3R101,38,1,6422,475
2181135,Ferchotre,0,1,207,709
2181175,Netkuiper,0,1,606,652
2181182,Rey+Warzick,0,1,195,713
2181199,Landersa,0,1,2243,569
2181209,Super+Saiyan+6,0,1,478,664
2181217,Meres,197,5,14749,414
2181221,juanoox,0,1,56,775
2181225,Gregoff,0,1,127,738
2181249,Tivibordon,229,1,884,631
2181283,Biweland,0,1,26,890
2181289,.Keroseno.,79,2,17092,404
2181338,Aldair,105,1,940,628
2181345,Wladyslaw,8,17,78869,283
2181451,ElCID777,0,1,70,760
2181459,Barbaros,0,1,26,891
2181534,Tom+Sawyer,0,1,328,687
2181628,-JGM-,0,1,26,892
2181640,Bryantula,0,0,0,993
2181723,Franklinsi,252,1,538,659
2181733,Portus60,0,1,1757,584
2181757,Avery,0,1,75,757
2181798,samuel+montoya,0,1,26,893
2181875,Oslaniel,0,1,26,894
2181899,alitamosca,0,1,26,895
2181927,paloters,0,1,48,785
2181947,polowzz,0,1,48,786
2181949,MamBa,0,1,26,896
2182020,Google123,0,1,26,897
